Invoice ID,Product line,Date,Quantity,Shipment_mode,shipping cost,Payment,warehouse_name
036a7eb0-e827-490b-a0b3-72f311782855,Electronic accessories,2019-01-03,10,ExpressAir,2.8,Credit Card,WH1
1be55d8c-36ff-4d8e-a101-7f6d7da4359a,Home and lifestyle,2019-02-18,1,ExpressAir,1.3,E-wallet,WH1
bd1aacd1-3a3b-4c63-902c-39904320f111,Food and beverages,2019-01-28,9,ExpressAir,8.8,E-wallet,WH1
de54dea0-d971-48b5-8b66-2275d2303b18,Fashion accessories,2019-01-12,2,ExpressAir,9.0,Cash,WH2
500a80f2-809e-4ecc-848e-de55d0c79374,Food and beverages,2019-01-28,6,ExpressAir,1.5,Credit Card,WH1
4cd624c3-1946-4d8a-981b-e5b693172e72,Food and beverages,2019-01-21,10,Regular Air,1.25,Cash,WH3
1094d34e-4047-4d33-a6e2-578985f53cd6,Home and lifestyle,2019-02-13,5,Regular Air,4.65,Cash,WH3
2b973216-b2c4-42ad-bd1f-eca303428120,Food and beverages,2019-01-13,1,Special Air,2.16,Cash,WH2
b78c3047-0910-447d-bfdf-5829c766c265,Food and beverages,2019-01-22,3,Regular Air,4.05,Cash,WH2
789539a9-d0f9-474c-bd15-0461641f181a,Sports and travel,2019-03-13,10,Special Air,4.0,E-wallet,WH2
34fbfc08-07ef-40fa-bba1-21f57ef0692e,Food and beverages,2019-02-08,10,Special Air,1.12,E-wallet,WH1
dc52d6cc-1551-44e2-8647-da559170ba41,Fashion accessories,2019-01-08,5,ExpressAir,4.5,Credit Card,WH2
3cd13cbc-dcdb-4390-a5f5-5423c6ee91fe,Home and lifestyle,2019-02-06,2,Special Air,5.68,E-wallet,WH1
0117d9fb-ff00-4c86-b3ea-6de808271439,Food and beverages,2019-03-21,3,Regular Air,3.85,E-wallet,WH1
4fcd1e64-cbac-4cc4-8e2b-bd17500d1e65,Home and lifestyle,2019-01-13,1,Regular Air,1.35,E-wallet,WH1
a3947bc7-d9df-49b7-8690-5892014e48f0,Electronic accessories,2019-03-24,6,ExpressAir,6.5,E-wallet,WH2
ea452a14-40f6-4a5c-9d99-631755877194,Sports and travel,2019-01-16,4,Regular Air,1.15,Credit Card,WH3
976a95af-97d8-41d3-914d-22b2820d5f0b,Sports and travel,2019-03-01,2,ExpressAir,5.9,E-wallet,WH3
faac0788-7d4d-4b13-901f-6a1b13377a64,Sports and travel,2019-03-15,5,Special Air,2.0,Credit Card,WH2
911e1d8a-3c14-4209-a64c-476568a63941,Health and beauty,2019-03-25,3,ExpressAir,1.0,E-wallet,WH1
9da6a879-9fe6-4137-8c5d-8352cea5cfb9,Sports and travel,2019-01-12,8,Special Air,7.12,Cash,WH1
d5163a86-ef4a-4aae-bb3d-707d1c2bc860,Home and lifestyle,2019-03-08,9,Special Air,5.68,E-wallet,WH3
1c8e592d-e4aa-42a6-ba25-f11fafadccf0,Food and beverages,2019-01-01,7,Special Air,2.48,Cash,WH1
5f062fd8-3514-49e7-a75c-a777cafb788b,Fashion accessories,2019-02-14,9,ExpressAir,2.0,Cash,WH2
9c9880a1-ceac-4eaf-b87c-b86c3c2f145c,Fashion accessories,2019-03-01,3,Special Air,1.04,Cash,WH1
c2f41bce-3f6c-4903-b809-f9bfae470753,Electronic accessories,2019-01-21,9,Special Air,7.12,Cash,WH1
354a98af-94fc-4f5b-8e83-14d585cebf37,Electronic accessories,2019-01-02,8,Regular Air,4.55,Credit Card,WH2
587aade6-9673-464b-826c-9959975a2f29,Home and lifestyle,2019-01-02,7,Special Air,3.52,Cash,WH3
0293c4ad-5f60-4fdd-ac10-8c278ceb2907,Sports and travel,2019-03-21,8,ExpressAir,5.8,Credit Card,WH1
720b1a0e-1763-4db2-a13f-65a8ae7d1073,Health and beauty,2019-01-05,7,ExpressAir,2.2,E-wallet,WH2
0eea386f-5b21-443b-a92a-bb0e9c42a02b,Sports and travel,2019-01-19,10,Special Air,4.4,Credit Card,WH2
6a175aac-b226-43b9-a2dc-8709a0314337,Sports and travel,2019-01-16,7,Special Air,4.72,Credit Card,WH3
2ad55807-a015-4b5d-9395-780de4478ba8,Health and beauty,2019-01-06,10,Regular Air,0.6,E-wallet,WH2
95bd6fcd-5530-47af-a230-dbd359b4a8d6,Home and lifestyle,2019-03-21,1,Special Air,1.2,Cash,WH2
16390a4a-3f65-4d9d-9af6-5117c3e43be1,Home and lifestyle,2019-02-08,10,ExpressAir,7.4,Cash,WH3
335958fb-814f-4e08-83aa-5447bf809205,Health and beauty,2019-01-22,9,Regular Air,2.25,Cash,WH3
f7f0b3ad-c428-4370-8c7e-5305dc51993d,Electronic accessories,2019-02-09,9,Regular Air,1.45,E-wallet,WH1
97050915-1ade-4726-a211-0ccaef5b2b57,Fashion accessories,2019-01-30,10,Special Air,6.88,E-wallet,WH1
8b6c82b6-b2a8-41fd-a493-d0e371b8add3,Food and beverages,2019-03-26,3,Special Air,6.48,E-wallet,WH2
89402c96-cd5c-4ba2-aa2c-218badcfa46c,Health and beauty,2019-03-04,7,Special Air,4.64,E-wallet,WH2
b6e14a8e-246b-4c63-9efa-6be88ef9bf84,Home and lifestyle,2019-02-19,5,ExpressAir,2.1,E-wallet,WH2
ec289570-5811-47d4-87a7-a411adaa5a09,Electronic accessories,2019-02-23,7,ExpressAir,2.1,Cash,WH3
d08179da-c961-4ade-ac05-d4eebb6e8211,Food and beverages,2019-02-08,2,Regular Air,4.7,E-wallet,WH3
96dc3c08-6d5f-40a6-ac7e-28d144b277ad,Sports and travel,2019-03-25,3,Regular Air,3.25,Credit Card,WH1
edc6d18e-5ae3-4774-8a00-e0ecfebbb894,Fashion accessories,2019-02-04,9,Special Air,0.88,Cash,WH3
9159cd59-d455-4b52-97b6-3082680286f9,Health and beauty,2019-02-16,1,ExpressAir,3.0,Credit Card,WH3
9a7e1249-78f6-4c88-8be3-2ecc61a0a4c3,Food and beverages,2019-01-16,7,Regular Air,1.35,Credit Card,WH1
0fa4ab84-fe93-43fd-ab5e-f4a47a25d9e6,Sports and travel,2019-02-05,6,ExpressAir,2.2,E-wallet,WH1
6476d6b9-536c-44f9-ba44-b22a7669f559,Food and beverages,2019-03-21,4,ExpressAir,1.1,Credit Card,WH1
190ad028-0fe4-4d74-a8b1-32d3e28d8639,Fashion accessories,2019-02-15,10,Special Air,7.76,Cash,WH2
f0074a49-4a16-4862-b662-57e6a36303bd,Home and lifestyle,2019-02-19,9,Regular Air,4.35,Credit Card,WH3
9cb22125-3597-48dc-9176-eccf05eeec1f,Fashion accessories,2019-01-07,5,Special Air,5.28,Cash,WH1
9917b88b-f677-4b4f-a5bb-366439878fe5,Fashion accessories,2019-03-17,2,Special Air,7.36,Cash,WH2
46bbc8e6-5aac-4e3f-a5e2-b588d19d9a9b,Health and beauty,2019-01-09,4,Regular Air,2.7,Credit Card,WH3
93abfedc-98bd-45af-92d2-b79b4381a752,Health and beauty,2019-03-22,6,Special Air,3.44,E-wallet,WH2
44dd6ec9-4397-4436-85b5-2bdb774db546,Health and beauty,2019-01-13,7,ExpressAir,4.0,Credit Card,WH2
023a8d37-3808-4a95-b6a6-3da2bd425571,Fashion accessories,2019-03-20,8,ExpressAir,8.2,Cash,WH1
340749c0-f507-4b5a-b340-0e740c52f1ed,Home and lifestyle,2019-01-07,8,Regular Air,1.4,Credit Card,WH3
c1e26553-b484-4277-8589-a3767067216f,Food and beverages,2019-01-11,8,ExpressAir,7.6,E-wallet,WH1
fa857dbe-0872-4a73-8dea-c571f5db80f2,Fashion accessories,2019-03-12,4,Special Air,2.4,E-wallet,WH3
7338fdc8-fb24-4514-bc49-8bd8c67975f2,Electronic accessories,2019-02-10,4,ExpressAir,9.9,E-wallet,WH3
05ca5803-6fcd-4c4c-817e-75c5c561664c,Fashion accessories,2019-03-08,8,Regular Air,2.6,E-wallet,WH1
1909a839-a56a-45fc-9f4b-221f59e35ff5,Home and lifestyle,2019-03-06,4,Regular Air,1.2,Credit Card,WH1
07f108f1-7cd4-41f9-8824-5c7a7f69dedf,Home and lifestyle,2019-01-29,7,Regular Air,3.85,Credit Card,WH2
3fb4c600-0bbc-4ef5-9f70-a6d5f15ac2b1,Health and beauty,2019-02-15,2,ExpressAir,5.2,Credit Card,WH2
25fde8b1-49bf-4e07-8725-e627f54ea3ee,Food and beverages,2019-01-03,8,Special Air,1.6,Cash,WH2
53423643-f46d-4db1-9db9-506ce4cdaac2,Food and beverages,2019-01-26,5,ExpressAir,1.0,E-wallet,WH1
a2cb094e-4860-4403-8396-18400cbbea2c,Home and lifestyle,2019-02-09,2,Regular Air,3.0,Credit Card,WH2
f80826e7-7e70-4ffc-abed-9c05fcd47836,Sports and travel,2019-03-13,9,Regular Air,1.7,E-wallet,WH1
c3b567a7-f11e-4084-998c-f1090cebb0af,Sports and travel,2019-02-26,6,ExpressAir,9.9,Credit Card,WH1
74e19b5f-7a1d-4ef0-8a00-167ba8d58f6a,Food and beverages,2019-01-16,8,ExpressAir,9.1,E-wallet,WH3
8ccc112f-d6bf-466b-ac93-7b9e4d5bcfd0,Fashion accessories,2019-01-08,8,Regular Air,3.8,Cash,WH3
bce459da-ddc0-4a15-b5a6-16ef939681b9,Home and lifestyle,2019-03-11,7,Regular Air,2.5,Credit Card,WH2
0628393a-67b0-408d-b77d-da1946bddbfb,Sports and travel,2019-03-16,5,ExpressAir,2.8,Cash,WH3
2ecf909f-ecc5-4296-bef9-f635cb5c5484,Fashion accessories,2019-03-29,2,Regular Air,1.2,Cash,WH1
0b2f2401-aa1e-48ef-8db9-9b94856daa36,Home and lifestyle,2019-02-19,6,ExpressAir,8.8,Cash,WH1
1ce9c673-0e8f-4e9e-ae01-4639b6dc9757,Sports and travel,2019-02-03,9,Regular Air,3.0,Credit Card,WH1
22806bc2-d342-44b1-afd3-6fa60dcb76e1,Food and beverages,2019-03-19,6,Regular Air,2.75,Cash,WH1
999c9f68-d40f-4c0a-b445-aeca2aecb55c,Fashion accessories,2019-02-12,9,Regular Air,3.55,E-wallet,WH2
8d9677d4-eaa8-45a1-ad72-2df46991220f,Health and beauty,2019-03-25,3,ExpressAir,5.0,Credit Card,WH1
c4785288-41d0-4eda-b6b0-ef01a7c7ac41,Home and lifestyle,2019-02-19,8,Regular Air,0.55,E-wallet,WH1
e1614571-ff7e-4da0-84b6-9220cf325092,Health and beauty,2019-02-07,3,ExpressAir,7.5,Cash,WH2
e77e5696-a147-434e-86ce-350b593008a6,Health and beauty,2019-01-12,4,Special Air,5.92,E-wallet,WH3
d1608c1e-23d2-4b6d-a5df-06b439174350,Sports and travel,2019-02-05,1,Regular Air,3.65,Cash,WH2
e7524c7d-df6f-4444-b798-5950989a92cb,Health and beauty,2019-02-14,10,Regular Air,3.15,Credit Card,WH3
4ef3f96e-3c84-4ffe-b494-2edcff55d7b4,Fashion accessories,2019-01-17,6,Regular Air,4.25,Cash,WH3
5109a7d2-844c-4ef9-81c0-ba4a780544b0,Fashion accessories,2019-01-25,4,Special Air,4.64,Credit Card,WH2
a6254290-e549-4a20-965f-afc510bc6d5f,Health and beauty,2019-03-13,9,ExpressAir,8.9,Credit Card,WH1
7e096e82-b70a-4667-8054-32c6dc41a3aa,Home and lifestyle,2019-02-16,6,ExpressAir,4.0,Credit Card,WH3
51e1961b-fe93-4219-a39d-a236d19e444f,Fashion accessories,2019-02-05,5,Special Air,3.68,Cash,WH2
cb9b3b3d-ea7a-452b-8650-abd37ff75bfa,Sports and travel,2019-03-12,6,Special Air,6.8,Cash,WH1
eeada4c7-4436-4121-8d3c-b9b5db839ce1,Health and beauty,2019-02-13,3,ExpressAir,2.2,Cash,WH1
da4fb0d9-7416-478c-8b91-66fed51ef629,Sports and travel,2019-02-14,4,Special Air,6.0,Cash,WH3
5bc01611-9e6d-4919-8c6f-df0671dcaaa1,Sports and travel,2019-01-26,6,ExpressAir,6.9,Credit Card,WH3
e4af68a9-6d22-4daa-95b5-eb599ff2ee67,Sports and travel,2019-03-19,1,Regular Air,1.4,E-wallet,WH2
3e86e3ab-97bc-40a7-962a-217d31c95bec,Health and beauty,2019-01-16,2,ExpressAir,2.6,E-wallet,WH3
ee1ed33b-81e8-40a9-ae49-6d9ea24ac79c,Sports and travel,2019-03-05,4,Special Air,5.28,Cash,WH3
9e4158c4-957a-4db8-9571-abf5a48d2106,Electronic accessories,2019-03-16,1,ExpressAir,8.0,E-wallet,WH1
197880b5-2aff-4615-a058-5da1b07ce228,Fashion accessories,2019-03-13,8,Regular Air,3.85,Cash,WH3
30ecc9df-37a3-49e8-80b8-e80ce7f649f1,Home and lifestyle,2019-03-20,6,ExpressAir,8.5,Cash,WH1
e5d6e6e1-269a-4c48-9bfa-d8542b7a5cd8,Health and beauty,2019-01-20,4,ExpressAir,2.1,E-wallet,WH2
6fe8df3a-0faa-4a05-bb9a-dc934dc2ee2c,Fashion accessories,2019-01-15,6,Regular Air,4.2,Credit Card,WH2
3bf9a275-6f5d-4ffe-98a8-91695ed322a5,Health and beauty,2019-01-07,4,ExpressAir,8.1,Cash,WH2
9b9888f7-8e9d-492b-a2b2-ba68a25ff2c1,Food and beverages,2019-02-13,9,Special Air,4.88,Cash,WH2
e1b861e5-c9a1-4471-b254-6900de618180,Home and lifestyle,2019-02-22,6,Special Air,1.44,Credit Card,WH3
e701b21d-efb3-4c8e-be4d-54ce439f44be,Home and lifestyle,2019-01-25,3,Regular Air,4.85,Cash,WH2
d836ca22-c172-4ae7-89fc-d08ed7d4c3d1,Sports and travel,2019-01-05,7,ExpressAir,8.0,Cash,WH3
fa5bf450-7c68-43c6-91c2-61da6797da28,Fashion accessories,2019-03-07,10,ExpressAir,9.2,Credit Card,WH1
52a09aad-bea2-4463-900c-609e2fd81997,Fashion accessories,2019-03-10,6,Special Air,4.32,Credit Card,WH1
29257013-ca72-4e58-b4b8-bba0c1375166,Electronic accessories,2019-03-08,4,Special Air,5.2,Cash,WH3
bc05bbc9-e8f2-41d1-b2c5-6933d3e0e496,Fashion accessories,2019-01-06,3,ExpressAir,4.7,E-wallet,WH2
158f7e49-aaa3-416b-a565-ca23caded1ac,Food and beverages,2019-03-21,6,Regular Air,2.95,Cash,WH1
66c77ee0-573a-4a0c-bf9d-0913f543d271,Food and beverages,2019-02-28,7,ExpressAir,5.9,E-wallet,WH3
b907bccc-c259-4d9b-8eed-d06703dd4335,Food and beverages,2019-02-05,3,Special Air,5.2,Credit Card,WH2
7beb9af5-b22b-4a29-8a2c-485e1891f221,Electronic accessories,2019-01-28,3,ExpressAir,8.3,Cash,WH2
262a625e-90cc-49a6-b8ab-dcfa9978efad,Home and lifestyle,2019-02-13,5,ExpressAir,9.0,E-wallet,WH1
93671678-e537-41fc-9216-e6f2802a7d70,Electronic accessories,2019-03-19,6,Special Air,2.4,Credit Card,WH2
c7e5a316-429b-4161-a8f9-0a64921ba7d0,Sports and travel,2019-01-27,2,ExpressAir,1.6,Cash,WH3
a45a404b-d68d-4b52-9b2a-afc6998d393b,Sports and travel,2019-02-20,1,Regular Air,1.5,E-wallet,WH2
c2b2260c-7f90-4b9f-94fc-30b6580994c4,Food and beverages,2019-01-23,5,Special Air,4.08,E-wallet,WH1
1ebed7a1-a097-4b50-95a6-f137b4ca188c,Sports and travel,2019-01-01,5,ExpressAir,2.0,Credit Card,WH3
fdbfee7e-0670-4b94-9084-61c416d00db1,Sports and travel,2019-01-18,3,ExpressAir,2.6,Credit Card,WH1
cba4bf0a-ee51-473b-9786-ff79403f71b8,Electronic accessories,2019-03-30,9,Regular Air,4.85,Cash,WH2
7c75e71e-4251-4ef5-bc4e-aac1993d2492,Sports and travel,2019-03-01,6,Special Air,4.72,Cash,WH3
9360b2aa-4139-4f91-8b1f-98bbfc22a7fa,Sports and travel,2019-02-17,9,Regular Air,4.3,Credit Card,WH3
294963c3-a835-4fa0-9656-b80d2ce85b98,Fashion accessories,2019-01-14,9,ExpressAir,1.1,Cash,WH2
85ed3a56-7031-42e3-a950-448941dc29e1,Sports and travel,2019-01-03,5,Regular Air,1.25,E-wallet,WH2
444d273a-3107-4b11-a266-db0b5dcd3e2d,Food and beverages,2019-01-24,6,Regular Air,4.55,Cash,WH3
ff55a228-774f-43bd-8137-c63ec0000c81,Fashion accessories,2019-03-22,1,ExpressAir,2.9,Credit Card,WH2
5f675263-c449-4d89-ad03-eb59e7e8d8df,Fashion accessories,2019-03-06,7,Special Air,4.56,Cash,WH3
52c36b86-8b07-4e7f-bfec-970bad7071d3,Health and beauty,2019-02-01,8,ExpressAir,1.3,Cash,WH1
020c930b-6a43-4d82-aa74-4fb7cce640d9,Home and lifestyle,2019-02-12,3,Regular Air,4.3,E-wallet,WH1
9bc4e8bd-1f64-45f1-a1ea-44c01c39bea3,Sports and travel,2019-03-01,10,Regular Air,0.7,E-wallet,WH3
10500dd2-a32e-4dea-a3af-f9f81377682d,Sports and travel,2019-01-04,7,Special Air,3.68,E-wallet,WH2
cf98ea8e-8825-4c4c-b2a1-8991d56c0d24,Home and lifestyle,2019-03-16,7,Regular Air,3.65,E-wallet,WH2
4f8a0e0a-21bd-4765-9605-1740a4d1dd02,Electronic accessories,2019-02-14,5,Special Air,6.16,Cash,WH1
c4f725a3-6d74-4e9b-9b5b-bb11542b7e07,Fashion accessories,2019-02-06,6,Regular Air,2.3,Cash,WH3
5245f957-6294-4c51-b747-fc80f139bef7,Electronic accessories,2019-03-24,8,Regular Air,3.4,Cash,WH3
a4ebb9fd-edb0-4234-bba6-014dfb3ec7ff,Sports and travel,2019-02-18,2,Special Air,5.68,Credit Card,WH2
89ea425e-9ecc-4e3d-ab28-ae5760cea91f,Home and lifestyle,2019-02-13,8,ExpressAir,2.9,E-wallet,WH2
30261fa6-b339-48f8-ade9-dfbcca0c3574,Home and lifestyle,2019-01-18,9,Special Air,0.8,E-wallet,WH3
2fe7ed66-6148-4ab5-8d91-b25501a29d0a,Health and beauty,2019-03-11,1,Regular Air,3.4,Credit Card,WH1
7154f110-b271-4bed-9c8b-1e75234c3bc0,Fashion accessories,2019-01-23,9,Regular Air,2.8,Credit Card,WH3
b65ae7e4-a48a-42b8-a751-8bde1b3f07cb,Electronic accessories,2019-02-19,10,Special Air,4.32,Credit Card,WH3
630e560b-d90e-4c48-ac67-5c7ed0a97272,Health and beauty,2019-01-02,9,ExpressAir,9.4,E-wallet,WH2
17a22415-26ba-4f8d-b31d-6c77dacdf813,Food and beverages,2019-01-05,9,ExpressAir,4.5,E-wallet,WH3
3de19b1d-daf4-467b-81c3-6f9f85d02e82,Fashion accessories,2019-01-31,3,Regular Air,0.55,Cash,WH1
0cf70de4-7b04-441b-b6e6-fd278f31e3d6,Health and beauty,2019-01-30,10,Special Air,3.92,Cash,WH2
8241dd4f-318e-4b23-9f88-592557c23462,Home and lifestyle,2019-01-02,5,Special Air,1.36,Credit Card,WH1
86453bca-91dd-4b5b-af0b-0aea3aa10653,Electronic accessories,2019-02-24,8,Regular Air,2.4,E-wallet,WH1
0b7593f1-a1d5-42bc-875d-a9d92633dbec,Sports and travel,2019-03-14,3,ExpressAir,4.8,E-wallet,WH3
225c621f-a3de-46e9-8dc9-d4c7cb787842,Food and beverages,2019-01-10,3,Regular Air,1.15,Credit Card,WH3
0098a60f-492f-45ff-a2ac-b0f6e9a6f2b2,Food and beverages,2019-01-29,7,Special Air,2.32,Credit Card,WH1
5ec8f7af-6572-4c00-9881-6fcaea02b8a9,Electronic accessories,2019-03-08,5,ExpressAir,5.6,E-wallet,WH1
d8051bba-01fc-422b-a480-86ce57a92606,Sports and travel,2019-01-09,2,ExpressAir,5.1,Credit Card,WH3
77d5b109-9a1f-47d9-b704-e06a68611a49,Health and beauty,2019-02-04,6,Special Air,7.76,E-wallet,WH3
adfe59d5-ad8e-4b34-a958-3a0ed3a6cb54,Sports and travel,2019-03-04,2,ExpressAir,6.1,E-wallet,WH2
97edba6d-cf96-487a-a606-4459121d5569,Food and beverages,2019-03-08,10,Special Air,7.84,Credit Card,WH1
8301b733-927a-4ccd-ab18-241d5290d787,Health and beauty,2019-03-03,7,Regular Air,3.5,Credit Card,WH1
c5acb6ef-b1ff-43c5-947f-4bca988f7612,Fashion accessories,2019-03-05,1,Regular Air,2.0,Credit Card,WH3
79f96e73-5a0e-4ee9-b1c0-67d158acf47e,Health and beauty,2019-03-02,10,Special Air,3.2,E-wallet,WH1
2aa26209-af0d-4474-8978-2256903ca78b,Home and lifestyle,2019-03-08,3,Special Air,4.08,Cash,WH3
0aeae040-1ab3-4881-b3ee-e19733d43a13,Sports and travel,2019-01-07,4,Special Air,7.28,E-wallet,WH2
8b9ad1ac-71cb-478f-ba51-4e3aecf607a3,Electronic accessories,2019-01-27,1,Regular Air,1.4,Credit Card,WH2
48cc1f9b-00bf-4d66-9cef-f3979fd47b84,Food and beverages,2019-01-31,1,ExpressAir,6.7,Credit Card,WH2
6327c6e5-9ab7-48fa-9afd-bdb4c1cbbe21,Sports and travel,2019-03-10,6,ExpressAir,3.2,Cash,WH2
6726a8c5-f088-4294-ba9f-1738918ff346,Electronic accessories,2019-01-24,5,Special Air,2.48,E-wallet,WH1
8d414753-c955-4f59-9a76-76a305688ff7,Home and lifestyle,2019-02-27,8,Regular Air,2.55,E-wallet,WH2
eb999c3d-72c3-46c5-a152-33b422d35a8e,Electronic accessories,2019-01-31,10,ExpressAir,8.4,E-wallet,WH1
d3805bb3-a54e-4d09-b5bf-947aba983f15,Fashion accessories,2019-02-03,8,Special Air,7.44,Credit Card,WH2
b3e777c6-5d9d-44fb-bab3-9108006d5795,Sports and travel,2019-01-19,10,ExpressAir,3.9,Cash,WH1
b1543a62-f777-4599-ba7d-6005ac7b1afa,Electronic accessories,2019-03-10,8,Regular Air,2.05,Credit Card,WH2
ba9c1180-fd2a-41e4-9909-e885e5b28dc5,Health and beauty,2019-02-05,4,ExpressAir,6.0,E-wallet,WH1
44c8dbd0-0463-47e8-b80e-a9db931199f4,Health and beauty,2019-03-01,2,ExpressAir,8.4,Credit Card,WH3
18763604-445e-4b17-9135-cf45572fca23,Fashion accessories,2019-01-25,6,Special Air,5.6,E-wallet,WH2
d071dca6-32b0-4330-918f-c87568357a63,Food and beverages,2019-02-21,3,Special Air,2.64,Cash,WH1
25e77ec3-2e4c-4f5b-8727-b545270ca793,Health and beauty,2019-01-31,8,ExpressAir,4.2,Cash,WH1
4abd47b9-7bb5-452d-be41-7023c6f357a9,Sports and travel,2019-03-17,7,ExpressAir,5.3,Cash,WH3
34ff94e3-9faa-4eb7-b315-8155f5afe297,Health and beauty,2019-02-21,6,Special Air,4.88,Cash,WH1
f0734d69-fba9-410a-81ab-4e0e1accbbd2,Electronic accessories,2019-01-18,3,ExpressAir,4.9,Cash,WH3
626ede4b-17c6-41c2-89e3-2b758d571019,Health and beauty,2019-01-15,10,Regular Air,1.55,E-wallet,WH1
e9a27275-9ad7-4230-8574-dab036549c5a,Fashion accessories,2019-01-15,9,Special Air,3.76,E-wallet,WH3
eba17e69-1b75-4bf9-b176-909245ad55db,Electronic accessories,2019-03-24,10,ExpressAir,6.2,Credit Card,WH1
d35f2c36-ab93-46c4-be05-7965e7bfb92a,Fashion accessories,2019-01-11,5,Special Air,4.72,E-wallet,WH3
ffdd2c2b-9466-443f-b664-fe7c8695f04d,Electronic accessories,2019-02-11,8,Special Air,1.52,Cash,WH3
cbbe0a97-1b8f-43b4-9ca3-6cff750bd293,Health and beauty,2019-03-04,6,Special Air,4.4,Credit Card,WH3
af487108-8673-493b-9f73-f5964fa504e6,Health and beauty,2019-02-04,10,Regular Air,4.45,Credit Card,WH2
81e5d54d-d4c5-4fde-a511-9056730c0247,Electronic accessories,2019-01-06,8,ExpressAir,6.0,Credit Card,WH2
8ac5da90-4cb0-4d75-909b-a285d29ea0ab,Sports and travel,2019-03-15,10,Regular Air,2.0,E-wallet,WH3
072bbfc1-6fe3-4356-a560-861bdc7938f1,Health and beauty,2019-01-11,1,Regular Air,2.75,E-wallet,WH3
9be93498-8efd-492f-90f0-47b9e9cbd877,Food and beverages,2019-02-08,2,Regular Air,2.6,Cash,WH2
6943b32f-15c9-4a3b-ab75-812508dd7eca,Fashion accessories,2019-02-17,10,Special Air,3.68,Cash,WH3
d1fa4aed-d23f-4a0d-adf1-7db76c4cb275,Fashion accessories,2019-01-04,5,Regular Air,3.15,Cash,WH2
acb6de92-d170-49b4-854f-37fe545ee0ba,Sports and travel,2019-02-23,6,ExpressAir,3.4,E-wallet,WH3
a82411a4-e509-472e-9a2d-4b45b2c46d29,Food and beverages,2019-02-28,2,Regular Air,1.8,Credit Card,WH1
3a4c2a87-ad51-40c1-9409-f2a65b0432ce,Health and beauty,2019-02-13,7,Special Air,5.04,Cash,WH3
aefe9fe4-830f-4e13-a877-da324cf0d414,Health and beauty,2019-02-18,8,ExpressAir,3.4,E-wallet,WH2
2b43a4b2-f400-44d2-b075-48a1642f9eb3,Home and lifestyle,2019-03-06,1,ExpressAir,7.2,E-wallet,WH3
fbf582f3-01ee-47fb-bd69-24055f5fde81,Fashion accessories,2019-02-23,8,ExpressAir,5.7,Cash,WH3
8f2fa5ba-1268-4160-a6a1-2f3f42b261cd,Fashion accessories,2019-03-11,5,Special Air,1.92,E-wallet,WH1
86ace42f-aa0a-40fe-be7c-dfaf36c41985,Food and beverages,2019-01-18,5,ExpressAir,9.3,E-wallet,WH2
a729a854-2dcc-4a50-986f-ed437011c079,Fashion accessories,2019-02-15,10,Regular Air,2.15,Credit Card,WH2
69b6f13a-5343-485b-8375-9492becbf1b2,Sports and travel,2019-03-13,9,ExpressAir,9.1,Credit Card,WH1
a529129d-07ce-4e0d-9495-c83bd7a7289b,Food and beverages,2019-03-16,2,Special Air,2.88,Credit Card,WH1
4b21a5a2-5f82-4a8c-a9ed-56a78e4eb7fb,Home and lifestyle,2019-02-07,4,Regular Air,2.65,Cash,WH3
661428c5-9a72-4b3b-aa63-5f4e7d8fa6d1,Health and beauty,2019-03-25,6,ExpressAir,5.7,Cash,WH2
8477dccf-a8d6-4b4a-928a-ea7432e50d2e,Food and beverages,2019-03-22,2,Regular Air,0.95,Credit Card,WH2
1cb5393a-ba2b-49ab-8fba-a7bb81b735e3,Sports and travel,2019-02-19,8,Regular Air,0.7,E-wallet,WH3
927f063a-f504-492e-9719-ac310549ecab,Food and beverages,2019-03-03,2,Special Air,7.92,E-wallet,WH3
4f01f3f9-e1e8-47be-b246-e26f6f5c2cbb,Food and beverages,2019-01-26,3,Regular Air,3.55,Credit Card,WH3
2008eae4-3875-4bd2-b6bb-e47b0e116239,Home and lifestyle,2019-02-09,6,ExpressAir,8.6,Credit Card,WH2
41d5d03d-3193-46e9-b1fb-2083502d0b3e,Sports and travel,2019-01-24,8,ExpressAir,3.6,E-wallet,WH3
f88c71eb-7ed9-4c9f-8046-eec410102423,Sports and travel,2019-01-11,1,Regular Air,1.5,Cash,WH2
d8e9a4ef-ba45-4e1b-a146-b28250c1143a,Fashion accessories,2019-02-02,6,ExpressAir,7.8,E-wallet,WH1
3f71a674-d2dc-4974-993c-3ab246e7a06b,Fashion accessories,2019-02-25,5,Special Air,3.44,Cash,WH3
8c3d1d41-3291-4a51-b22f-ac66cc0d761d,Sports and travel,2019-01-31,2,Special Air,4.32,E-wallet,WH3
e096e1b3-c649-4715-81d5-8a284d0b8f72,Food and beverages,2019-02-18,5,Special Air,1.6,E-wallet,WH1
cc7e551d-280d-4fbf-bf12-d4f80f9b260a,Health and beauty,2019-02-02,6,Special Air,6.32,E-wallet,WH3
2e41bcb4-e450-4a48-9acc-739e75e3039f,Sports and travel,2019-03-01,2,Special Air,7.2,Credit Card,WH3
03805acd-839e-4292-8b65-3fdba5bad7fb,Electronic accessories,2019-01-27,6,Special Air,2.32,E-wallet,WH1
