Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type
706-36-6154,WH1,Special Air  ,Home and lifestyle,19.36,9,1.5488,1/18/2019,18:43,Ewallet,17.424,4.2,646,Member
778-89-7974,WH2,ExpressAir,Health and beauty,70.21,6,7.021,3/30/2019,14:58,Cash,63.189,4.9,647,Normal
574-31-8277,WH3,ExpressAir,Fashion accessories,33.63,1,3.363,3/20/2019,19:55,Cash,30.267,3.7,648,Member
859-71-0933,WH2,Regular Air,Sports and travel,15.49,2,0.7745,1/16/2019,15:10,Cash,13.941,4.1,649,Member
740-11-5257,WH2,ExpressAir,Electronic accessories,24.74,10,2.474,2/24/2019,16:44,Cash,22.266,4.2,650,Normal
369-82-2676,WH3,ExpressAir,Electronic accessories,75.66,5,7.566,1/15/2019,18:22,Ewallet,68.094,3.9,651,Normal
563-47-4072,WH3,Special Air  ,Health and beauty,55.81,6,4.4648,1/22/2019,11:52,Cash,50.229,2.9,652,Normal
742-04-5161,WH1,ExpressAir,Home and lifestyle,72.78,10,7.278,2/3/2019,17:24,Cash,65.502,3.1,653,Member
149-15-7606,WH3,Special Air  ,Sports and travel,37.32,9,2.9856,3/6/2019,15:31,Ewallet,33.588,3.6,654,Member
133-77-3154,WH3,Special Air  ,Fashion accessories,60.18,4,4.8144,2/16/2019,18:04,Credit card,54.162,4.4,655,Member
169-52-4504,WH1,ExpressAir,Electronic accessories,15.69,3,1.569,3/14/2019,14:13,Credit card,14.121,3.1,656,Normal
250-81-7186,WH2,Regular Air,Electronic accessories,99.69,1,4.9845,2/27/2019,10:23,Credit card,89.721,3.9,657,Normal
562-12-5430,WH1,Special Air  ,Fashion accessories,88.15,3,7.052,1/18/2019,10:11,Ewallet,79.335,4.3,658,Member
816-72-8853,WH1,Special Air  ,Sports and travel,27.93,5,2.2344,1/29/2019,15:48,Cash,25.137,4.9,659,Member
491-38-3499,WH1,Special Air  ,Fashion accessories,55.45,1,4.436,2/26/2019,17:46,Credit card,49.905,3.6,660,Member
322-02-2271,WH3,ExpressAir,Sports and travel,42.97,3,4.297,2/3/2019,11:46,Cash,38.673,5,661,Normal
842-29-4695,WH2,ExpressAir,Sports and travel,17.14,7,1.714,1/16/2019,12:07,Credit card,15.426,4.1,662,Member
725-67-2480,WH3,Special Air  ,Fashion accessories,58.75,6,4.7,3/24/2019,18:14,Credit card,52.875,2.8,663,Member
641-51-2661,WH2,Special Air  ,Food and beverages,87.1,10,6.968,2/12/2019,14:45,Credit card,78.39,4.7,664,Member
714-02-3114,WH2,Special Air  ,Sports and travel,98.8,2,7.904,2/21/2019,11:39,Cash,88.92,4.4,665,Normal
518-17-2983,WH1,Regular Air,Fashion accessories,48.63,4,2.4315,2/4/2019,15:44,Ewallet,43.767,4.9,666,Normal
779-42-2410,WH3,ExpressAir,Food and beverages,57.74,3,5.774,2/20/2019,13:06,Ewallet,51.966,3.1,667,Member
190-14-3147,WH3,ExpressAir,Health and beauty,17.97,4,1.797,2/23/2019,20:43,Ewallet,16.173,2.6,668,Normal
408-66-6712,WH2,ExpressAir,Health and beauty,47.71,6,4.771,2/16/2019,14:19,Ewallet,42.939,2.9,669,Member
679-22-6530,WH3,ExpressAir,Sports and travel,40.62,2,4.062,1/17/2019,10:01,Credit card,36.558,3.3,670,Normal
588-47-8641,WH1,ExpressAir,Fashion accessories,56.04,10,5.604,1/14/2019,19:30,Ewallet,50.436,4.8,671,Member
642-61-4706,WH3,ExpressAir,Food and beverages,93.4,2,9.34,3/30/2019,16:34,Cash,84.06,4.7,672,Member
576-31-4774,WH3,Regular Air,Health and beauty,73.41,3,3.6705,3/2/2019,13:10,Ewallet,66.069,3.3,673,Normal
556-41-6224,WH2,ExpressAir,Health and beauty,33.64,8,3.364,2/15/2019,17:10,Credit card,30.276,4.2,674,Normal
811-03-8790,WH1,Special Air  ,Electronic accessories,45.48,10,3.6384,3/1/2019,10:22,Credit card,40.932,4.7,675,Normal
242-11-3142,WH3,Special Air  ,Fashion accessories,83.77,2,6.7016,2/24/2019,19:57,Cash,75.393,2.6,676,Member
752-23-3760,WH3,Special Air  ,Sports and travel,64.08,7,5.1264,2/19/2019,19:29,Credit card,57.672,2.9,677,Member
274-05-5470,WH1,ExpressAir,Food and beverages,73.47,4,7.347,2/23/2019,18:30,Cash,66.123,2.7,678,Member
648-94-3045,WH2,Regular Air,Health and beauty,58.95,10,2.9475,2/7/2019,14:27,Ewallet,53.055,3.3,679,Normal
130-67-4723,WH1,Special Air  ,Food and beverages,48.5,6,3.88,1/11/2019,13:57,Ewallet,43.65,3.4,680,Member
528-87-5606,WH3,ExpressAir,Electronic accessories,39.48,1,3.948,2/12/2019,19:43,Cash,35.532,4.2,681,Member
320-85-2052,WH3,Regular Air,Sports and travel,34.81,1,1.7405,1/14/2019,10:11,Credit card,31.329,3.8,682,Normal
370-96-0655,WH2,ExpressAir,Fashion accessories,49.32,6,4.932,1/9/2019,13:46,Ewallet,44.388,4,683,Normal
105-10-6182,WH1,Regular Air,Fashion accessories,21.48,2,1.074,2/27/2019,12:22,Ewallet,19.332,2.7,684,Member
510-79-0415,WH3,Regular Air,Sports and travel,23.08,6,1.154,1/24/2019,19:20,Ewallet,20.772,4.7,685,Member
241-96-5076,WH3,Special Air  ,Home and lifestyle,49.1,2,3.928,1/8/2019,12:58,Credit card,44.19,3.5,686,Member
767-97-4650,WH3,Regular Air,Sports and travel,64.83,2,3.2415,1/8/2019,11:59,Credit card,58.347,3,687,Member
648-83-1321,WH1,Regular Air,Home and lifestyle,63.56,10,3.178,1/16/2019,17:59,Cash,57.204,3.3,688,Member
173-57-2300,WH2,Special Air  ,Sports and travel,72.88,2,5.8304,3/13/2019,12:51,Cash,65.592,4.7,689,Member
305-03-2383,WH1,Special Air  ,Food and beverages,67.1,3,5.368,2/15/2019,10:36,Cash,60.39,4.7,690,Normal
394-55-6384,WH2,Regular Air,Sports and travel,70.19,9,3.5095,1/25/2019,13:38,Cash,63.171,4.8,691,Member
266-20-6657,WH2,Special Air  ,Food and beverages,55.04,7,4.4032,3/12/2019,19:39,Ewallet,49.536,2.9,692,Member
689-05-1884,WH1,Regular Air,Health and beauty,48.63,10,2.4315,3/4/2019,12:44,Cash,43.767,4,693,Member
196-01-2849,WH2,Special Air  ,Fashion accessories,73.38,7,5.8704,2/10/2019,13:56,Cash,66.042,3.1,694,Member
372-62-5264,WH2,Regular Air,Food and beverages,52.6,9,2.63,1/16/2019,14:42,Cash,47.34,3.5,695,Normal
800-09-8606,WH1,ExpressAir,Home and lifestyle,87.37,5,8.737,1/29/2019,19:45,Cash,78.633,3.7,696,Member
182-52-7000,WH1,Regular Air,Sports and travel,27.04,4,1.352,1/1/2019,20:26,Ewallet,24.336,2.8,697,Member
826-58-8051,WH3,Special Air  ,Home and lifestyle,62.19,4,4.9752,1/6/2019,19:46,Ewallet,55.971,4.6,698,Normal
868-06-0466,WH1,ExpressAir,Electronic accessories,69.58,9,6.958,2/19/2019,19:38,Credit card,62.622,3.8,699,Member
751-41-9720,WH2,Special Air  ,Home and lifestyle,97.5,10,7.8,1/12/2019,16:18,Ewallet,87.75,2.6,700,Normal
626-43-7888,WH2,Regular Air,Fashion accessories,60.41,8,3.0205,2/7/2019,12:23,Ewallet,54.369,4.1,701,Normal
176-64-7711,WH3,Special Air  ,Food and beverages,32.32,3,2.5856,3/27/2019,19:11,Credit card,29.088,3.3,702,Normal
191-29-0321,WH3,ExpressAir,Fashion accessories,19.77,10,1.977,2/27/2019,18:57,Credit card,17.793,3.4,703,Member
729-06-2010,WH3,Regular Air,Health and beauty,80.47,9,4.0235,1/6/2019,11:18,Cash,72.423,3,704,Member
640-48-5028,WH3,Special Air  ,Home and lifestyle,88.39,9,7.0712,3/2/2019,12:40,Cash,79.551,3.2,705,Member
186-79-9562,WH3,Regular Air,Health and beauty,71.77,7,3.5885,3/29/2019,14:06,Cash,64.593,4.5,706,Normal
834-45-5519,WH3,ExpressAir,Electronic accessories,43,4,4.3,1/31/2019,20:48,Ewallet,38.7,4.8,707,Normal
162-65-8559,WH2,ExpressAir,Food and beverages,68.98,1,6.898,1/21/2019,20:13,Cash,62.082,3.7,708,Member
760-27-5490,WH2,Special Air  ,Fashion accessories,15.62,8,1.2496,1/20/2019,20:37,Ewallet,14.058,3.4,709,Normal
445-30-9252,WH1,Regular Air,Sports and travel,25.7,3,1.285,1/17/2019,17:59,Ewallet,23.13,4.6,710,Normal
786-94-2700,WH1,Special Air  ,Food and beverages,80.62,6,6.4496,2/28/2019,20:18,Cash,72.558,4.1,711,Member
728-88-7867,WH2,Special Air  ,Home and lifestyle,75.53,4,6.0424,3/19/2019,15:52,Ewallet,67.977,3.5,712,Member
183-21-3799,WH2,Regular Air,Electronic accessories,77.63,9,3.8815,2/19/2019,15:14,Ewallet,69.867,3.8,713,Normal
268-20-3585,WH2,Special Air  ,Health and beauty,13.85,9,1.108,2/4/2019,12:50,Ewallet,12.465,2.6,714,Normal
735-32-9839,WH2,ExpressAir,Fashion accessories,98.7,8,9.87,1/31/2019,10:36,Ewallet,88.83,4.4,715,Member
258-92-7466,WH1,Regular Air,Health and beauty,35.68,5,1.784,2/6/2019,18:33,Credit card,32.112,2.6,716,Normal
857-16-3520,WH1,Special Air  ,Fashion accessories,71.46,7,5.7168,3/28/2019,16:06,Ewallet,64.314,3.6,717,Member
482-17-1179,WH1,Special Air  ,Electronic accessories,11.94,3,0.9552,1/19/2019,12:47,Credit card,10.746,4.2,718,Member
788-21-5741,WH1,Regular Air,Fashion accessories,45.38,3,2.269,2/17/2019,13:34,Credit card,40.842,4.6,719,Normal
821-14-9046,WH3,ExpressAir,Fashion accessories,17.48,6,1.748,1/18/2019,15:04,Credit card,15.732,3.3,720,Member
418-05-0656,WH3,ExpressAir,Fashion accessories,25.56,7,2.556,2/2/2019,20:42,Cash,23.004,3.4,721,Normal
678-79-0726,WH2,Special Air  ,Sports and travel,90.63,9,7.2504,1/18/2019,15:28,Cash,81.567,4.4,722,Member
776-68-1096,WH3,Special Air  ,Home and lifestyle,44.12,3,3.5296,3/18/2019,13:45,Credit card,39.708,4.3,723,Normal
592-46-1692,WH2,Regular Air,Food and beverages,36.77,7,1.8385,1/11/2019,20:10,Cash,33.093,3.5,724,Member
434-35-9162,WH3,ExpressAir,Food and beverages,23.34,4,2.334,2/4/2019,18:53,Ewallet,21.006,4.7,725,Member
149-14-0304,WH2,Special Air  ,Health and beauty,28.5,8,2.28,2/6/2019,14:24,Cash,25.65,3.1,726,Member
442-44-6497,WH2,Regular Air,Home and lifestyle,55.57,3,2.7785,1/8/2019,11:42,Credit card,50.013,3.6,727,Member
174-64-0215,WH3,Regular Air,Sports and travel,69.74,10,3.487,3/5/2019,17:49,Credit card,62.766,4.8,728,Normal
210-74-9613,WH2,Special Air  ,Fashion accessories,97.26,4,7.7808,3/16/2019,15:33,Ewallet,87.534,3.7,729,Normal
299-29-0180,WH3,ExpressAir,Home and lifestyle,52.18,7,5.218,3/9/2019,10:54,Cash,46.962,3.2,730,Member
247-11-2470,WH1,Regular Air,Fashion accessories,22.32,4,1.116,3/1/2019,16:23,Credit card,20.088,3.9,731,Member
635-28-5728,WH1,ExpressAir,Health and beauty,56,3,5.6,2/28/2019,19:33,Ewallet,50.4,3.5,732,Normal
756-49-0168,WH1,ExpressAir,Fashion accessories,19.7,1,1.97,2/8/2019,11:39,Ewallet,17.73,2.8,733,Member
438-23-1242,WH3,Special Air  ,Electronic accessories,75.88,7,6.0704,1/24/2019,10:38,Ewallet,68.292,2.7,734,Normal
238-45-6950,WH3,Regular Air,Food and beverages,53.72,1,2.686,3/1/2019,20:03,Ewallet,48.348,3.1,735,Member
607-65-2441,WH2,Special Air  ,Health and beauty,81.95,10,6.556,3/10/2019,12:39,Credit card,73.755,3.6,736,Member
386-27-7606,WH2,Special Air  ,Home and lifestyle,81.2,7,6.496,3/23/2019,15:59,Credit card,73.08,2.9,737,Member
137-63-5492,WH2,Special Air  ,Electronic accessories,58.76,10,4.7008,1/29/2019,14:26,Ewallet,52.884,3.6,738,Normal
197-77-7132,WH3,Special Air  ,Electronic accessories,91.56,8,7.3248,1/12/2019,18:22,Ewallet,82.404,3.5,739,Member
805-86-0265,WH1,Special Air  ,Home and lifestyle,93.96,9,7.5168,3/20/2019,11:32,Cash,84.564,3.5,740,Normal
733-29-1227,WH2,Special Air  ,Home and lifestyle,55.61,7,4.4488,3/23/2019,12:41,Cash,50.049,2.8,741,Normal
451-73-2711,WH2,Special Air  ,Food and beverages,84.83,1,6.7864,1/14/2019,15:20,Ewallet,76.347,4.7,742,Normal
373-14-0504,WH1,Regular Air,Sports and travel,71.63,2,3.5815,2/12/2019,14:33,Ewallet,64.467,3.1,743,Member
546-80-2899,WH1,ExpressAir,Home and lifestyle,37.69,2,3.769,2/20/2019,15:29,Ewallet,33.921,4.9,744,Member
345-68-9016,WH2,Special Air  ,Sports and travel,31.67,8,2.5336,1/2/2019,16:19,Credit card,28.503,4.1,745,Member
390-17-5806,WH2,Regular Air,Food and beverages,38.42,1,1.921,2/2/2019,16:33,Cash,34.578,4.7,746,Member
457-13-1708,WH3,Regular Air,Fashion accessories,65.23,10,3.2615,1/8/2019,19:07,Credit card,58.707,2.5,747,Member
664-14-2882,WH2,Regular Air,Home and lifestyle,10.53,5,0.5265,1/30/2019,14:43,Credit card,9.477,4.4,748,Member
487-79-6868,WH3,Special Air  ,Home and lifestyle,12.29,9,0.9832,3/26/2019,19:28,Credit card,11.061,3.9,749,Member
314-23-4520,WH2,Special Air  ,Health and beauty,81.23,7,6.4984,1/15/2019,20:44,Cash,73.107,3.7,750,Member
210-30-7976,WH3,Regular Air,Fashion accessories,22.32,4,1.116,3/14/2019,11:16,Ewallet,20.088,3.4,751,Member
585-86-8361,WH1,Special Air  ,Food and beverages,27.28,5,2.1824,2/3/2019,10:31,Credit card,24.552,4.8,752,Normal
807-14-7833,WH1,Regular Air,Electronic accessories,17.42,10,0.871,2/22/2019,12:30,Ewallet,15.678,4.2,753,Member
775-72-1988,WH3,ExpressAir,Home and lifestyle,73.28,5,7.328,1/24/2019,15:05,Ewallet,65.952,3.4,754,Normal
288-38-3758,WH2,Special Air  ,Fashion accessories,84.87,3,6.7896,1/25/2019,18:30,Ewallet,76.383,2.9,755,Member
652-43-6591,WH1,Regular Air,Fashion accessories,97.29,8,4.8645,3/9/2019,13:18,Credit card,87.561,3.3,756,Normal
785-96-0615,WH3,Regular Air,Electronic accessories,35.74,8,1.787,2/17/2019,15:28,Ewallet,32.166,4.8,757,Member
406-46-7107,WH1,Regular Air,Home and lifestyle,96.52,6,4.826,1/11/2019,11:52,Cash,86.868,3.8,758,Normal
250-17-5703,WH1,Special Air  ,Food and beverages,18.85,10,1.508,2/27/2019,18:24,Ewallet,16.965,4.6,759,Member
156-95-3964,WH1,Special Air  ,Food and beverages,55.39,4,4.4312,3/25/2019,15:19,Ewallet,49.851,2.6,760,Normal
842-40-8179,WH3,Regular Air,Food and beverages,77.2,10,3.86,2/11/2019,10:38,Credit card,69.48,3.4,761,Member
525-09-8450,WH3,Special Air  ,Electronic accessories,72.13,10,5.7704,1/31/2019,15:12,Credit card,64.917,4.2,762,Normal
410-67-1709,WH1,ExpressAir,Fashion accessories,63.88,8,6.388,1/20/2019,17:48,Ewallet,57.492,3.9,763,Member
587-73-4862,WH1,Special Air  ,Health and beauty,10.69,5,0.8552,3/26/2019,11:07,Ewallet,9.621,2.9,764,Member
787-87-2010,WH1,Regular Air,Health and beauty,55.5,4,2.775,1/20/2019,15:48,Credit card,49.95,4.2,765,Member
593-14-4239,WH3,ExpressAir,Home and lifestyle,95.46,8,9.546,3/5/2019,19:40,Ewallet,85.914,3,766,Normal
801-88-0346,WH2,ExpressAir,Fashion accessories,76.06,3,7.606,1/5/2019,20:30,Credit card,68.454,3.6,767,Normal
388-76-2555,WH3,Regular Air,Sports and travel,13.69,6,0.6845,2/13/2019,13:59,Cash,12.321,2.5,768,Normal
711-31-1234,WH3,Regular Air,Electronic accessories,95.64,4,4.782,3/16/2019,18:51,Cash,86.076,2.6,769,Normal
886-54-6089,WH1,ExpressAir,Home and lifestyle,11.43,6,1.143,1/15/2019,17:24,Cash,10.287,4.3,770,Normal
707-32-7409,WH3,ExpressAir,Sports and travel,95.54,4,9.554,2/26/2019,11:58,Ewallet,85.986,3.3,771,Member
759-98-4285,WH2,ExpressAir,Health and beauty,85.87,7,8.587,2/27/2019,19:01,Credit card,77.283,2.6,772,Member
201-63-8275,WH2,Special Air  ,Sports and travel,67.99,7,5.4392,2/17/2019,16:50,Ewallet,61.191,3.6,773,Member
471-06-8611,WH2,ExpressAir,Food and beverages,52.42,1,5.242,2/6/2019,10:22,Credit card,47.178,2.6,774,Normal
200-16-5952,WH2,Regular Air,Food and beverages,65.65,2,3.2825,1/17/2019,16:46,Cash,59.085,3.5,775,Member
120-54-2248,WH3,Special Air  ,Food and beverages,28.86,5,2.3088,1/22/2019,18:08,Credit card,25.974,3,776,Normal
102-77-2261,WH2,Regular Air,Health and beauty,65.31,7,3.2655,3/5/2019,18:02,Credit card,58.779,5,777,Member
875-31-8302,WH3,Regular Air,Sports and travel,93.38,1,4.669,1/3/2019,13:07,Cash,84.042,2.5,778,Normal
102-06-2002,WH2,ExpressAir,Sports and travel,25.25,5,2.525,3/20/2019,17:52,Cash,22.725,2.9,779,Member
457-94-0464,WH3,Special Air  ,Electronic accessories,87.87,9,7.0296,1/31/2019,20:32,Ewallet,79.083,4.6,780,Member
629-42-4133,WH2,ExpressAir,Health and beauty,21.8,8,2.18,2/19/2019,19:24,Cash,19.62,3.6,781,Normal
534-53-3526,WH1,Regular Air,Sports and travel,94.76,4,4.738,2/11/2019,16:06,Ewallet,85.284,3,782,Normal
307-04-2070,WH1,ExpressAir,Fashion accessories,30.62,1,3.062,2/5/2019,14:14,Credit card,27.558,4.5,783,Member
468-99-7231,WH2,Special Air  ,Home and lifestyle,44.01,8,3.5208,3/3/2019,17:36,Cash,39.609,4.5,784,Normal
516-77-6464,WH2,Regular Air,Health and beauty,10.16,5,0.508,2/24/2019,13:08,Ewallet,9.144,3.2,785,Member
404-91-5964,WH1,Regular Air,Electronic accessories,74.58,7,3.729,2/4/2019,16:09,Credit card,67.122,4,786,Normal
886-77-9084,WH2,ExpressAir,Electronic accessories,71.89,8,7.189,2/19/2019,11:33,Ewallet,64.701,4.8,787,Normal
790-38-4466,WH2,ExpressAir,Health and beauty,10.99,5,1.099,1/23/2019,10:18,Credit card,9.891,3.7,788,Normal
704-10-4056,WH2,ExpressAir,Health and beauty,60.47,3,6.047,1/14/2019,10:55,Credit card,54.423,3.8,789,Member
497-37-6538,WH1,ExpressAir,Sports and travel,58.91,7,5.891,1/17/2019,15:15,Ewallet,53.019,2.7,790,Normal
651-96-5970,WH1,Special Air  ,Fashion accessories,46.41,1,3.7128,3/3/2019,20:06,Credit card,41.769,4.9,791,Normal
400-80-4065,WH2,ExpressAir,Health and beauty,68.55,4,6.855,2/15/2019,20:21,Credit card,61.695,3.1,792,Member
744-16-7898,WH3,Regular Air,Home and lifestyle,97.37,10,4.8685,1/15/2019,13:48,Credit card,87.633,4.2,793,Normal
263-12-5321,WH1,Regular Air,Electronic accessories,92.6,7,4.63,2/27/2019,12:52,Credit card,83.34,3.8,794,Member
702-72-0487,WH1,ExpressAir,Electronic accessories,46.61,2,4.661,2/26/2019,12:28,Credit card,41.949,4.2,795,Normal
605-83-1050,WH3,Special Air  ,Fashion accessories,27.18,2,2.1744,3/15/2019,16:26,Ewallet,24.462,4.6,796,Normal
443-60-9639,WH2,ExpressAir,Home and lifestyle,60.87,1,6.087,1/24/2019,13:24,Cash,54.783,4,797,Member
864-24-7918,WH1,Regular Air,Sports and travel,24.49,10,1.2245,2/22/2019,15:15,Cash,22.041,4,798,Member
359-94-5395,WH3,Regular Air,Health and beauty,92.78,1,4.639,3/15/2019,10:50,Credit card,83.502,3.8,799,Normal
401-09-4232,WH2,ExpressAir,Home and lifestyle,86.69,5,8.669,2/11/2019,18:38,Ewallet,78.021,3.3,800,Member
751-15-6198,WH3,ExpressAir,Sports and travel,23.01,6,2.301,1/12/2019,16:45,Ewallet,20.709,2.6,801,Normal
324-41-6833,WH2,Special Air  ,Electronic accessories,30.2,8,2.416,3/3/2019,19:30,Ewallet,27.18,4.9,802,Member
474-33-8305,WH2,ExpressAir,Fashion accessories,67.39,7,6.739,3/23/2019,13:23,Ewallet,60.651,3.5,803,Member
759-29-9521,WH1,Regular Air,Fashion accessories,48.96,9,2.448,3/4/2019,11:27,Cash,44.064,2.8,804,Member
831-81-6575,WH3,Regular Air,Electronic accessories,75.59,9,3.7795,2/23/2019,11:12,Cash,68.031,2.6,805,Member
220-68-6701,WH1,Regular Air,Home and lifestyle,77.47,4,3.8735,3/17/2019,16:36,Cash,69.723,3.7,806,Normal
618-34-8551,WH1,Special Air  ,Sports and travel,93.18,2,7.4544,1/16/2019,18:41,Credit card,83.862,2.7,807,Normal
257-60-7754,WH1,Special Air  ,Electronic accessories,50.23,4,4.0184,1/8/2019,17:12,Cash,45.207,3.3,808,Normal
559-61-5987,WH3,ExpressAir,Health and beauty,17.75,1,1.775,1/14/2019,10:38,Cash,15.975,4.6,809,Normal
189-55-2313,WH2,ExpressAir,Fashion accessories,62.18,10,6.218,1/31/2019,10:33,Ewallet,55.962,4.9,810,Normal
565-91-4567,WH3,ExpressAir,Health and beauty,10.75,8,1.075,3/15/2019,14:38,Ewallet,9.675,4.9,811,Normal
380-60-5336,WH1,ExpressAir,Electronic accessories,40.26,10,4.026,2/24/2019,18:06,Credit card,36.234,2.7,812,Normal
815-04-6282,WH2,ExpressAir,Sports and travel,64.97,5,6.497,2/8/2019,12:52,Credit card,58.473,3.2,813,Member
674-56-6360,WH1,ExpressAir,Electronic accessories,95.15,1,9.515,3/22/2019,14:00,Cash,85.635,2.9,814,Normal
778-34-2523,WH1,Regular Air,Electronic accessories,48.62,8,2.431,1/24/2019,10:57,Cash,43.758,3.8,815,Member
499-27-7781,WH3,Special Air  ,Food and beverages,53.21,8,4.2568,3/14/2019,16:45,Ewallet,47.889,3,816,Normal
477-59-2456,WH2,Special Air  ,Fashion accessories,45.44,7,3.6352,1/23/2019,11:15,Cash,40.896,3.9,817,Normal
832-51-6761,WH1,Special Air  ,Food and beverages,33.88,8,2.7104,1/19/2019,20:29,Ewallet,30.492,4.7,818,Normal
869-11-3082,WH3,ExpressAir,Health and beauty,96.16,4,9.616,1/27/2019,20:03,Credit card,86.544,4.9,819,Member
190-59-3964,WH3,Regular Air,Food and beverages,47.16,5,2.358,2/3/2019,14:35,Credit card,42.444,4.8,820,Member
366-43-6862,WH3,Special Air  ,Electronic accessories,52.89,4,4.2312,3/25/2019,16:32,Ewallet,47.601,2.5,821,Normal
186-43-8965,WH1,ExpressAir,Home and lifestyle,47.68,2,4.768,2/24/2019,10:10,Credit card,42.912,3.9,822,Member
784-21-9238,WH2,ExpressAir,Sports and travel,10.17,1,1.017,2/7/2019,14:15,Cash,9.153,3.4,823,Member
276-75-6884,WH1,Regular Air,Health and beauty,68.71,3,3.4355,3/4/2019,10:05,Cash,61.839,2.5,824,Normal
109-86-4363,WH3,Regular Air,Sports and travel,60.08,7,3.004,2/14/2019,11:36,Credit card,54.072,3,825,Member
569-76-2760,WH1,Regular Air,Sports and travel,22.01,4,1.1005,1/29/2019,18:15,Credit card,19.809,3.6,826,Member
222-42-0244,WH3,Regular Air,Health and beauty,72.11,9,3.6055,1/28/2019,13:53,Credit card,64.899,3.6,827,Member
760-53-9233,WH1,ExpressAir,Fashion accessories,41.28,3,4.128,3/26/2019,18:37,Credit card,37.152,4.1,828,Member
538-22-0304,WH2,ExpressAir,Electronic accessories,64.95,10,6.495,3/24/2019,18:27,Cash,58.455,3.7,829,Normal
416-17-9926,WH1,ExpressAir,Electronic accessories,74.22,10,7.422,1/1/2019,14:42,Credit card,66.798,3.1,830,Member
237-44-6163,WH1,Regular Air,Electronic accessories,10.56,8,0.528,1/24/2019,17:43,Cash,9.504,4.2,831,Normal
636-17-0325,WH3,Regular Air,Health and beauty,62.57,4,3.1285,2/25/2019,18:37,Cash,56.313,4.3,832,Normal
343-75-9322,WH3,ExpressAir,Sports and travel,11.85,8,1.185,1/9/2019,16:34,Cash,10.665,2.5,833,Member
528-14-9470,WH1,ExpressAir,Health and beauty,91.3,1,9.13,2/14/2019,14:42,Ewallet,82.17,3.5,834,Member
427-45-9297,WH3,ExpressAir,Home and lifestyle,40.73,7,4.073,3/12/2019,11:01,Ewallet,36.657,3.1,835,Member
807-34-3742,WH1,Special Air  ,Fashion accessories,52.38,1,4.1904,3/26/2019,19:44,Cash,47.142,2.5,836,Normal
288-62-1085,WH1,Regular Air,Fashion accessories,38.54,5,1.927,1/9/2019,13:34,Ewallet,34.686,3.9,837,Member
670-71-7306,WH3,Special Air  ,Sports and travel,44.63,6,3.5704,1/2/2019,20:08,Credit card,40.167,4.9,838,Normal
660-29-7083,WH2,Regular Air,Electronic accessories,55.87,10,2.7935,1/15/2019,15:01,Cash,50.283,4.3,839,Normal
271-77-8740,WH2,ExpressAir,Sports and travel,29.22,6,2.922,1/1/2019,11:40,Ewallet,26.298,2.6,840,Member
497-36-0989,WH1,ExpressAir,Fashion accessories,51.94,3,5.194,2/15/2019,15:21,Cash,46.746,4.2,841,Normal
291-59-1384,WH3,Regular Air,Electronic accessories,60.3,1,3.015,2/28/2019,17:38,Cash,54.27,2.6,842,Normal
860-73-6466,WH1,ExpressAir,Sports and travel,39.47,2,3.947,3/2/2019,16:16,Credit card,35.523,3.6,843,Member
549-23-9016,WH2,Special Air  ,Food and beverages,14.87,2,1.1896,2/13/2019,18:15,Credit card,13.383,3.2,844,Member
896-34-0956,WH1,Regular Air,Fashion accessories,21.32,1,1.066,1/26/2019,12:43,Cash,19.188,4.4,845,Normal
